Date,Month_Number,Month_Name,Month_Year,Year,Department,Category,Region,Cost_Center,Budget,Actual
01-01-2024,1,Jan,Jan-24,2024,Marketing,Salaries,South,CC-100,48459.37,54383.27
01-01-2024,1,Jan,Jan-24,2024,Marketing,Salaries,East,CC-100,48073.95,53371.12
01-01-2024,1,Jan,Jan-24,2024,Marketing,Salaries,West,CC-100,52584.25,59867.76
01-01-2024,1,Jan,Jan-24,2024,Marketing,Software,North,CC-100,18961.24,21638.21
01-01-2024,1,Jan,Jan-24,2024,Marketing,Software,South,CC-100,18678.64,21178.27
01-01-2024,1,Jan,Jan-24,2024,Marketing,Software,East,CC-100,18388.74,20422.38
01-01-2024,1,Jan,Jan-24,2024,Marketing,Software,West,CC-100,19547.74,22328.9
01-01-2024,1,Jan,Jan-24,2024,Marketing,Travel,North,CC-100,10593.28,11717.05
01-01-2024,1,Jan,Jan-24,2024,Marketing,Travel,South,CC-100,10552.33,12227.6
01-01-2024,1,Jan,Jan-24,2024,Marketing,Travel,East,CC-100,10193.18,11727.94
01-01-2024,1,Jan,Jan-24,2024,Marketing,Travel,West,CC-100,11245.66,13195.65
01-01-2024,1,Jan,Jan-24,2024,Marketing,Supplies,North,CC-100,8297.13,9079.04
01-01-2024,1,Jan,Jan-24,2024,Marketing,Supplies,South,CC-100,7956.98,9407.15
01-01-2024,1,Jan,Jan-24,2024,Marketing,Supplies,East,CC-100,8189.83,9485.2
01-01-2024,1,Jan,Jan-24,2024,Marketing,Supplies,West,CC-100,8542.76,9712.97
01-01-2024,1,Jan,Jan-24,2024,Marketing,Training,North,CC-100,8606.56,10173.35
01-01-2024,1,Jan,Jan-24,2024,Marketing,Training,South,CC-100,8346.24,10059.94
01-01-2024,1,Jan,Jan-24,2024,Marketing,Training,East,CC-100,8563.77,10179.63
01-01-2024,1,Jan,Jan-24,2024,Marketing,Training,West,CC-100,9136.11,10898.25
01-01-2024,1,Jan,Jan-24,2024,IT,Salaries,North,CC-200,53529.16,47207.12
01-01-2024,1,Jan,Jan-24,2024,IT,Salaries,South,CC-200,50303.52,45088.09
01-01-2024,1,Jan,Jan-24,2024,IT,Salaries,East,CC-200,52970.8,45875.98
01-01-2024,1,Jan,Jan-24,2024,IT,Salaries,West,CC-200,56000.52,50630.76
01-01-2024,1,Jan,Jan-24,2024,IT,Software,North,CC-200,29454.54,25717.02
01-01-2024,1,Jan,Jan-24,2024,IT,Software,South,CC-200,28696.75,24869.43
01-01-2024,1,Jan,Jan-24,2024,IT,Software,East,CC-200,28976.34,25123.17
01-01-2024,1,Jan,Jan-24,2024,IT,Software,West,CC-200,29895.48,26697.17
01-01-2024,1,Jan,Jan-24,2024,IT,Travel,North,CC-200,11096.38,9780.62
01-01-2024,1,Jan,Jan-24,2024,IT,Travel,South,CC-200,11068.35,9522
01-01-2024,1,Jan,Jan-24,2024,IT,Travel,East,CC-200,10769.69,9420.4
01-01-2024,1,Jan,Jan-24,2024,IT,Travel,West,CC-200,11996.14,10442.67
01-01-2024,1,Jan,Jan-24,2024,IT,Supplies,North,CC-200,8721.58,7599.11
01-01-2024,1,Jan,Jan-24,2024,IT,Supplies,South,CC-200,8249.42,7393.92
01-01-2024,1,Jan,Jan-24,2024,IT,Supplies,East,CC-200,8378.25,7161.88
01-01-2024,1,Jan,Jan-24,2024,IT,Supplies,West,CC-200,9351.68,8161.89
01-01-2024,1,Jan,Jan-24,2024,IT,Training,North,CC-200,7657.84,6810.02
01-01-2024,1,Jan,Jan-24,2024,IT,Training,South,CC-200,7415.64,6597.35
01-01-2024,1,Jan,Jan-24,2024,IT,Training,East,CC-200,7492.39,6579.38
01-01-2024,1,Jan,Jan-24,2024,IT,Training,West,CC-200,7679.26,6881.4
01-01-2024,1,Jan,Jan-24,2024,HR,Salaries,North,CC-300,45203.72,46514.68
01-01-2024,1,Jan,Jan-24,2024,HR,Salaries,South,CC-300,43383.08,43819.45
01-01-2024,1,Jan,Jan-24,2024,HR,Salaries,East,CC-300,46250.7,45081.5
01-01-2024,1,Jan,Jan-24,2024,HR,Salaries,West,CC-300,48730.96,47748.91
01-01-2024,1,Jan,Jan-24,2024,HR,Software,North,CC-300,15317.06,15017.34
01-01-2024,1,Jan,Jan-24,2024,HR,Software,South,CC-300,15140.43,15360.75
01-01-2024,1,Jan,Jan-24,2024,HR,Software,East,CC-300,15230.98,14878.42
01-01-2024,1,Jan,Jan-24,2024,HR,Software,West,CC-300,16092.08,15808.54
01-01-2024,1,Jan,Jan-24,2024,HR,Travel,North,CC-300,8614.17,8465.15
01-01-2024,1,Jan,Jan-24,2024,HR,Travel,South,CC-300,8504.59,8778.95
01-01-2024,1,Jan,Jan-24,2024,HR,Travel,East,CC-300,8646.21,8469.02
01-01-2024,1,Jan,Jan-24,2024,HR,Travel,West,CC-300,8971.62,8914.81
01-01-2024,1,Jan,Jan-24,2024,HR,Supplies,North,CC-300,6868.65,6803.1
01-01-2024,1,Jan,Jan-24,2024,HR,Supplies,South,CC-300,6697.92,6823.22
01-01-2024,1,Jan,Jan-24,2024,HR,Supplies,East,CC-300,6713.01,6553.23
01-01-2024,1,Jan,Jan-24,2024,HR,Supplies,West,CC-300,7185.77,7062.52
01-01-2024,1,Jan,Jan-24,2024,HR,Training,North,CC-300,6067.57,6109.9
01-01-2024,1,Jan,Jan-24,2024,HR,Training,South,CC-300,5666.8,5634.11
01-01-2024,1,Jan,Jan-24,2024,HR,Training,East,CC-300,5668.57,5669.08
01-01-2024,1,Jan,Jan-24,2024,HR,Training,West,CC-300,5973.1,6052.45
01-01-2024,1,Jan,Jan-24,2024,Operations,Salaries,North,CC-400,56854.01,60772.68
01-01-2024,1,Jan,Jan-24,2024,Operations,Salaries,South,CC-400,53855.15,62854.74
01-01-2024,1,Jan,Jan-24,2024,Operations,Salaries,East,CC-400,55361.08,59790.9
01-01-2024,1,Jan,Jan-24,2024,Operations,Salaries,West,CC-400,57662.42,57158.37
01-01-2024,1,Jan,Jan-24,2024,Operations,Software,North,CC-400,21252.71,20979.69
01-01-2024,1,Jan,Jan-24,2024,Operations,Software,South,CC-400,20041.41,22365.76
01-01-2024,1,Jan,Jan-24,2024,Operations,Software,East,CC-400,21057.39,18646.94
01-01-2024,1,Jan,Jan-24,2024,Operations,Software,West,CC-400,21626,23203.12
01-01-2024,1,Jan,Jan-24,2024,Operations,Travel,North,CC-400,12375.84,11942.06
01-01-2024,1,Jan,Jan-24,2024,Operations,Travel,South,CC-400,11299.09,11951.48
01-01-2024,1,Jan,Jan-24,2024,Operations,Travel,East,CC-400,11609.18,10657.14
01-01-2024,1,Jan,Jan-24,2024,Operations,Travel,West,CC-400,12233.48,14406.44
01-01-2024,1,Jan,Jan-24,2024,Operations,Supplies,North,CC-400,12275.41,14162.8
01-01-2024,1,Jan,Jan-24,2024,Operations,Supplies,South,CC-400,11980.49,13162.1
01-01-2024,1,Jan,Jan-24,2024,Operations,Supplies,East,CC-400,12441.92,12664.98
01-01-2024,1,Jan,Jan-24,2024,Operations,Supplies,West,CC-400,12781.61,15133.71
01-01-2024,1,Jan,Jan-24,2024,Operations,Training,North,CC-400,8240.76,7703.42
01-01-2024,1,Jan,Jan-24,2024,Operations,Training,South,CC-400,7718.9,7916.12
01-01-2024,1,Jan,Jan-24,2024,Operations,Training,East,CC-400,7998.72,8434.06
01-01-2024,1,Jan,Jan-24,2024,Operations,Training,West,CC-400,8295.96,7442.83
01-01-2024,1,Jan,Jan-24,2024,Finance,Salaries,North,CC-500,44027.65,45579.79
01-01-2024,1,Jan,Jan-24,2024,Finance,Salaries,South,CC-500,42884.34,42488.27
01-01-2024,1,Jan,Jan-24,2024,Finance,Salaries,East,CC-500,44500.06,46239.99
01-01-2024,1,Jan,Jan-24,2024,Finance,Salaries,West,CC-500,47634.64,47664.2
01-01-2024,1,Jan,Jan-24,2024,Finance,Software,North,CC-500,17514.99,17279.93
01-01-2024,1,Jan,Jan-24,2024,Finance,Software,South,CC-500,16116.32,16160.94
01-01-2024,1,Jan,Jan-24,2024,Finance,Software,East,CC-500,16800.2,16589.29
01-01-2024,1,Jan,Jan-24,2024,Finance,Software,West,CC-500,18196.69,18068.02
01-01-2024,1,Jan,Jan-24,2024,Finance,Travel,North,CC-500,7103.64,7151.54
01-01-2024,1,Jan,Jan-24,2024,Finance,Travel,South,CC-500,7015.26,6817.34
01-01-2024,1,Jan,Jan-24,2024,Finance,Travel,East,CC-500,7033.24,7095.25
01-01-2024,1,Jan,Jan-24,2024,Finance,Travel,West,CC-500,7302.29,7265.64
01-01-2024,1,Jan,Jan-24,2024,Finance,Supplies,North,CC-500,7427.62,7538.02
01-01-2024,1,Jan,Jan-24,2024,Finance,Supplies,South,CC-500,6960.27,6621.21
01-01-2024,1,Jan,Jan-24,2024,Finance,Supplies,East,CC-500,7144.98,7175.82
01-01-2024,1,Jan,Jan-24,2024,Finance,Supplies,West,CC-500,7968.01,7673.48
01-01-2024,1,Jan,Jan-24,2024,Finance,Training,North,CC-500,6572.1,6427.99
01-01-2024,1,Jan,Jan-24,2024,Finance,Training,South,CC-500,6283.62,6591.05
01-01-2024,1,Jan,Jan-24,2024,Finance,Training,East,CC-500,6078.61,6195.36
01-01-2024,1,Jan,Jan-24,2024,Finance,Training,West,CC-500,6855.84,6572.02
01-02-2024,2,Feb,Feb-24,2024,Marketing,Salaries,North,CC-100,50329.87,56234.01
01-02-2024,2,Feb,Feb-24,2024,Marketing,Salaries,South,CC-100,47765.55,53745.41
01-02-2024,2,Feb,Feb-24,2024,Marketing,Salaries,East,CC-100,49404.79,55051.82
01-02-2024,2,Feb,Feb-24,2024,Marketing,Salaries,West,CC-100,51738.19,61407.92
01-02-2024,2,Feb,Feb-24,2024,Marketing,Software,North,CC-100,19413.32,21552.88
01-02-2024,2,Feb,Feb-24,2024,Marketing,Software,South,CC-100,18117.22,19883.73
01-02-2024,2,Feb,Feb-24,2024,Marketing,Software,East,CC-100,18815.81,21742.89
01-02-2024,2,Feb,Feb-24,2024,Marketing,Software,West,CC-100,20069.51,23119.45
01-02-2024,2,Feb,Feb-24,2024,Marketing,Travel,North,CC-100,10821.97,11914.84
01-02-2024,2,Feb,Feb-24,2024,Marketing,Travel,South,CC-100,10355.57,12540.03
01-02-2024,2,Feb,Feb-24,2024,Marketing,Travel,East,CC-100,10892.73,12338.51
01-02-2024,2,Feb,Feb-24,2024,Marketing,Travel,West,CC-100,11209.27,12474.25
01-02-2024,2,Feb,Feb-24,2024,Marketing,Supplies,North,CC-100,8276.19,9448.48
01-02-2024,2,Feb,Feb-24,2024,Marketing,Supplies,South,CC-100,7915.65,9247.55
01-02-2024,2,Feb,Feb-24,2024,Marketing,Supplies,East,CC-100,8409,9459.8
01-02-2024,2,Feb,Feb-24,2024,Marketing,Supplies,West,CC-100,8644.6,9868.16
01-02-2024,2,Feb,Feb-24,2024,Marketing,Training,North,CC-100,8547.38,9878.52
01-02-2024,2,Feb,Feb-24,2024,Marketing,Training,South,CC-100,8137.84,9619.52
01-02-2024,2,Feb,Feb-24,2024,Marketing,Training,East,CC-100,8503.54,9771.13
01-02-2024,2,Feb,Feb-24,2024,Marketing,Training,West,CC-100,9037.67,10065.08
01-02-2024,2,Feb,Feb-24,2024,IT,Salaries,North,CC-200,52724.21,45157.57
01-02-2024,2,Feb,Feb-24,2024,IT,Salaries,South,CC-200,52248.32,46907.31
01-02-2024,2,Feb,Feb-24,2024,IT,Salaries,East,CC-200,52532.47,46375.32
01-02-2024,2,Feb,Feb-24,2024,IT,Salaries,West,CC-200,57056.05,49810.26
01-02-2024,2,Feb,Feb-24,2024,IT,Software,North,CC-200,29867.88,26006.26
01-02-2024,2,Feb,Feb-24,2024,IT,Software,South,CC-200,27999.25,24406.14
01-02-2024,2,Feb,Feb-24,2024,IT,Software,East,CC-200,28546.71,25408.03
01-02-2024,2,Feb,Feb-24,2024,IT,Software,West,CC-200,31236.65,26989.73
01-02-2024,2,Feb,Feb-24,2024,IT,Travel,North,CC-200,11476.5,9852.9
01-02-2024,2,Feb,Feb-24,2024,IT,Travel,South,CC-200,10778.05,9399.69
01-02-2024,2,Feb,Feb-24,2024,IT,Travel,East,CC-200,11456.17,10130.52
01-02-2024,2,Feb,Feb-24,2024,IT,Travel,West,CC-200,11899.3,10681.33
01-02-2024,2,Feb,Feb-24,2024,IT,Supplies,North,CC-200,8825.62,7905.88
01-02-2024,2,Feb,Feb-24,2024,IT,Supplies,South,CC-200,8655.87,7807.6
01-02-2024,2,Feb,Feb-24,2024,IT,Supplies,East,CC-200,8500.11,7417.22
01-02-2024,2,Feb,Feb-24,2024,IT,Supplies,West,CC-200,9444.7,8192.7
01-02-2024,2,Feb,Feb-24,2024,IT,Training,North,CC-200,7848.41,6727.73
01-02-2024,2,Feb,Feb-24,2024,IT,Training,South,CC-200,7352.43,6362.19
01-02-2024,2,Feb,Feb-24,2024,IT,Training,East,CC-200,7226.7,6308.38
01-02-2024,2,Feb,Feb-24,2024,IT,Training,West,CC-200,7992.73,6849.5
01-02-2024,2,Feb,Feb-24,2024,HR,Salaries,North,CC-300,46454.99,46035.75
01-02-2024,2,Feb,Feb-24,2024,HR,Salaries,South,CC-300,44040.01,44519.75
01-02-2024,2,Feb,Feb-24,2024,HR,Salaries,East,CC-300,45565.08,45493.38
01-02-2024,2,Feb,Feb-24,2024,HR,Salaries,West,CC-300,47700.67,46805.16
01-02-2024,2,Feb,Feb-24,2024,HR,Software,North,CC-300,16246.73,15851.58
01-02-2024,2,Feb,Feb-24,2024,HR,Software,South,CC-300,14991.92,15110.56
01-02-2024,2,Feb,Feb-24,2024,HR,Software,East,CC-300,15635.14,15949.61
01-02-2024,2,Feb,Feb-24,2024,HR,Software,West,CC-300,16701.81,16696.57
01-02-2024,2,Feb,Feb-24,2024,HR,Travel,North,CC-300,9177.21,8992.44
01-02-2024,2,Feb,Feb-24,2024,HR,Travel,South,CC-300,8639.9,8858.49
01-02-2024,2,Feb,Feb-24,2024,HR,Travel,East,CC-300,8604.23,8820.95
01-02-2024,2,Feb,Feb-24,2024,HR,Travel,West,CC-300,9306.3,9411.97
01-02-2024,2,Feb,Feb-24,2024,HR,Supplies,North,CC-300,7004.93,7132.36
01-02-2024,2,Feb,Feb-24,2024,HR,Supplies,South,CC-300,6622.74,6842.54
01-02-2024,2,Feb,Feb-24,2024,HR,Supplies,East,CC-300,6921.67,6942.27
01-02-2024,2,Feb,Feb-24,2024,HR,Supplies,West,CC-300,7087.21,7092.25
01-02-2024,2,Feb,Feb-24,2024,HR,Training,North,CC-300,6079.09,6256.92
01-02-2024,2,Feb,Feb-24,2024,HR,Training,South,CC-300,5725.48,5701.73
01-02-2024,2,Feb,Feb-24,2024,HR,Training,East,CC-300,5801.44,5634.83
01-02-2024,2,Feb,Feb-24,2024,HR,Training,West,CC-300,6336.59,6454.1
01-02-2024,2,Feb,Feb-24,2024,Operations,Salaries,North,CC-400,56427.15,57536.96
01-02-2024,2,Feb,Feb-24,2024,Operations,Salaries,South,CC-400,53663.69,54031.79
01-02-2024,2,Feb,Feb-24,2024,Operations,Salaries,East,CC-400,53594.99,57857.25
01-02-2024,2,Feb,Feb-24,2024,Operations,Salaries,West,CC-400,58707.69,55226.73
01-02-2024,2,Feb,Feb-24,2024,Operations,Software,North,CC-400,21557.78,21844.74
01-02-2024,2,Feb,Feb-24,2024,Operations,Software,South,CC-400,19978.02,22786.8
01-02-2024,2,Feb,Feb-24,2024,Operations,Software,East,CC-400,20946.14,19412.88
01-02-2024,2,Feb,Feb-24,2024,Operations,Software,West,CC-400,22182.15,25129.03
01-02-2024,2,Feb,Feb-24,2024,Operations,Travel,North,CC-400,12272.84,11421.23
01-02-2024,2,Feb,Feb-24,2024,Operations,Travel,South,CC-400,11514.06,11869.17
01-02-2024,2,Feb,Feb-24,2024,Operations,Travel,East,CC-400,12144.58,13322.07
01-02-2024,2,Feb,Feb-24,2024,Operations,Travel,West,CC-400,12488.71,13909.09
01-02-2024,2,Feb,Feb-24,2024,Operations,Supplies,North,CC-400,12865.78,15169.95
01-02-2024,2,Feb,Feb-24,2024,Operations,Supplies,South,CC-400,12450.66,13497.77
01-02-2024,2,Feb,Feb-24,2024,Operations,Supplies,East,CC-400,12556.32,12851.17
01-02-2024,2,Feb,Feb-24,2024,Operations,Supplies,West,CC-400,13520.82,11990.03
01-02-2024,2,Feb,Feb-24,2024,Operations,Training,North,CC-400,7904.8,7978.35
01-02-2024,2,Feb,Feb-24,2024,Operations,Training,South,CC-400,7824.05,8166.11
01-02-2024,2,Feb,Feb-24,2024,Operations,Training,East,CC-400,7773.91,7915.98
01-02-2024,2,Feb,Feb-24,2024,Operations,Training,West,CC-400,8623.98,7836.76
01-02-2024,2,Feb,Feb-24,2024,Finance,Salaries,North,CC-500,44636.15,45640.37
01-02-2024,2,Feb,Feb-24,2024,Finance,Salaries,South,CC-500,43531.3,44826.94
01-02-2024,2,Feb,Feb-24,2024,Finance,Salaries,East,CC-500,43296.39,41355.99
01-02-2024,2,Feb,Feb-24,2024,Finance,Salaries,West,CC-500,46362.33,47150.67
01-02-2024,2,Feb,Feb-24,2024,Finance,Software,North,CC-500,17257.99,16613.36
01-02-2024,2,Feb,Feb-24,2024,Finance,Software,South,CC-500,16159.5,16307.66
01-02-2024,2,Feb,Feb-24,2024,Finance,Software,East,CC-500,17286.28,17493.19
01-02-2024,2,Feb,Feb-24,2024,Finance,Software,West,CC-500,17458.57,17050.34
01-02-2024,2,Feb,Feb-24,2024,Finance,Travel,North,CC-500,7179.52,7462.51
01-02-2024,2,Feb,Feb-24,2024,Finance,Travel,South,CC-500,6813.51,6818.65
01-02-2024,2,Feb,Feb-24,2024,Finance,Travel,East,CC-500,7292.78,6984.33
01-02-2024,2,Feb,Feb-24,2024,Finance,Travel,West,CC-500,7710.78,7328.62
01-02-2024,2,Feb,Feb-24,2024,Finance,Supplies,North,CC-500,7520.81,7803.46
01-02-2024,2,Feb,Feb-24,2024,Finance,Supplies,South,CC-500,7272.89,7527.8
01-02-2024,2,Feb,Feb-24,2024,Finance,Supplies,East,CC-500,7342.34,7380.84
01-02-2024,2,Feb,Feb-24,2024,Finance,Supplies,West,CC-500,7755.78,7953.75
01-02-2024,2,Feb,Feb-24,2024,Finance,Training,North,CC-500,6372.98,6543.32
01-02-2024,2,Feb,Feb-24,2024,Finance,Training,South,CC-500,6046.59,5860.79
01-02-2024,2,Feb,Feb-24,2024,Finance,Training,East,CC-500,6433.31,6099.28
01-02-2024,2,Feb,Feb-24,2024,Finance,Training,West,CC-500,6729.47,7005.36
01-03-2024,3,Mar,Mar-24,2024,Marketing,Salaries,North,CC-100,52674.3,62345.94
01-03-2024,3,Mar,Mar-24,2024,Marketing,Salaries,South,CC-100,49701.09,58093.77
01-03-2024,3,Mar,Mar-24,2024,Marketing,Salaries,East,CC-100,49538.76,58875.63
01-03-2024,3,Mar,Mar-24,2024,Marketing,Salaries,West,CC-100,54073.73,64851.16
01-03-2024,3,Mar,Mar-24,2024,Marketing,Software,North,CC-100,19888.01,23456.03
01-03-2024,3,Mar,Mar-24,2024,Marketing,Software,South,CC-100,18069.89,20755.29
01-03-2024,3,Mar,Mar-24,2024,Marketing,Software,East,CC-100,18719.69,21686.25
01-03-2024,3,Mar,Mar-24,2024,Marketing,Software,West,CC-100,20110.72,23186.67
01-03-2024,3,Mar,Mar-24,2024,Marketing,Travel,North,CC-100,11246.11,12649.3
01-03-2024,3,Mar,Mar-24,2024,Marketing,Travel,South,CC-100,10273.63,12348.29
01-03-2024,3,Mar,Mar-24,2024,Marketing,Travel,East,CC-100,10398.8,11408.74
01-03-2024,3,Mar,Mar-24,2024,Marketing,Travel,West,CC-100,11472.86,13522.67
01-03-2024,3,Mar,Mar-24,2024,Marketing,Supplies,North,CC-100,8515.39,9875.25
01-03-2024,3,Mar,Mar-24,2024,Marketing,Supplies,South,CC-100,8220.65,9470.89
01-03-2024,3,Mar,Mar-24,2024,Marketing,Supplies,East,CC-100,8542.33,9601.21
01-03-2024,3,Mar,Mar-24,2024,Marketing,Supplies,West,CC-100,8676.1,9992.72
01-03-2024,3,Mar,Mar-24,2024,Marketing,Training,North,CC-100,9019.76,10491.95
01-03-2024,3,Mar,Mar-24,2024,Marketing,Training,South,CC-100,8510.7,9643.12
01-03-2024,3,Mar,Mar-24,2024,Marketing,Training,East,CC-100,8277.43,9701.74
01-03-2024,3,Mar,Mar-24,2024,Marketing,Training,West,CC-100,9286.72,10985.45
01-03-2024,3,Mar,Mar-24,2024,IT,Salaries,North,CC-200,55058.89,48431.01
01-03-2024,3,Mar,Mar-24,2024,IT,Salaries,South,CC-200,50026.49,43070.52
01-03-2024,3,Mar,Mar-24,2024,IT,Salaries,East,CC-200,51047.08,45590.43
01-03-2024,3,Mar,Mar-24,2024,IT,Salaries,West,CC-200,57520.68,49617.82
01-03-2024,3,Mar,Mar-24,2024,IT,Software,North,CC-200,29059.14,25561.83
01-03-2024,3,Mar,Mar-24,2024,IT,Software,South,CC-200,27653.09,23306.77
01-03-2024,3,Mar,Mar-24,2024,IT,Software,East,CC-200,28983.76,25620.01
01-03-2024,3,Mar,Mar-24,2024,IT,Software,West,CC-200,30293.63,26469.34
01-03-2024,3,Mar,Mar-24,2024,IT,Travel,North,CC-200,11733.04,10586.22
01-03-2024,3,Mar,Mar-24,2024,IT,Travel,South,CC-200,11260.57,9929.59
01-03-2024,3,Mar,Mar-24,2024,IT,Travel,East,CC-200,11022.33,9435.99
01-03-2024,3,Mar,Mar-24,2024,IT,Travel,West,CC-200,11699.43,10506.69
01-03-2024,3,Mar,Mar-24,2024,IT,Supplies,North,CC-200,9245.59,8001.64
01-03-2024,3,Mar,Mar-24,2024,IT,Supplies,South,CC-200,8688.6,7497.05
01-03-2024,3,Mar,Mar-24,2024,IT,Supplies,East,CC-200,8822.81,7970
01-03-2024,3,Mar,Mar-24,2024,IT,Supplies,West,CC-200,9136.68,7997.5
01-03-2024,3,Mar,Mar-24,2024,IT,Training,North,CC-200,7551.87,6553.76
01-03-2024,3,Mar,Mar-24,2024,IT,Training,South,CC-200,7173.03,6238.72
01-03-2024,3,Mar,Mar-24,2024,IT,Training,East,CC-200,7531.43,6494.53
01-03-2024,3,Mar,Mar-24,2024,IT,Training,West,CC-200,7868.53,6974.15
01-03-2024,3,Mar,Mar-24,2024,HR,Salaries,North,CC-300,47223.3,46456.73
01-03-2024,3,Mar,Mar-24,2024,HR,Salaries,South,CC-300,44795.23,46094.16
01-03-2024,3,Mar,Mar-24,2024,HR,Salaries,East,CC-300,45246.91,44503.33
01-03-2024,3,Mar,Mar-24,2024,HR,Salaries,West,CC-300,49233.59,48602.1
01-03-2024,3,Mar,Mar-24,2024,HR,Software,North,CC-300,16059.39,16161.6
01-03-2024,3,Mar,Mar-24,2024,HR,Software,South,CC-300,15206.71,14991.57
01-03-2024,3,Mar,Mar-24,2024,HR,Software,East,CC-300,15253.45,15600.59
01-03-2024,3,Mar,Mar-24,2024,HR,Software,West,CC-300,16910.7,16348.57
01-03-2024,3,Mar,Mar-24,2024,HR,Travel,North,CC-300,9006.02,9133.59
01-03-2024,3,Mar,Mar-24,2024,HR,Travel,South,CC-300,8521.07,8654.16
01-03-2024,3,Mar,Mar-24,2024,HR,Travel,East,CC-300,8692.69,8500.2
01-03-2024,3,Mar,Mar-24,2024,HR,Travel,West,CC-300,9177.1,9093.09
01-03-2024,3,Mar,Mar-24,2024,HR,Supplies,North,CC-300,7032.63,6759.58
01-03-2024,3,Mar,Mar-24,2024,HR,Supplies,South,CC-300,6681.6,6561.19
01-03-2024,3,Mar,Mar-24,2024,HR,Supplies,East,CC-300,6860.04,6760.71
01-03-2024,3,Mar,Mar-24,2024,HR,Supplies,West,CC-300,7237.75,7050.31
01-03-2024,3,Mar,Mar-24,2024,HR,Training,North,CC-300,5920.47,5731.37
01-03-2024,3,Mar,Mar-24,2024,HR,Training,South,CC-300,5861.46,5962.69
01-03-2024,3,Mar,Mar-24,2024,HR,Training,East,CC-300,5866.81,5929.25
01-03-2024,3,Mar,Mar-24,2024,HR,Training,West,CC-300,6150.17,6050.95
01-03-2024,3,Mar,Mar-24,2024,Operations,Salaries,North,CC-400,55636,53853.5
01-03-2024,3,Mar,Mar-24,2024,Operations,Salaries,South,CC-400,55780.37,49886.2
01-03-2024,3,Mar,Mar-24,2024,Operations,Salaries,East,CC-400,55150.27,56126.84
01-03-2024,3,Mar,Mar-24,2024,Operations,Salaries,West,CC-400,57723.13,65816.94
01-03-2024,3,Mar,Mar-24,2024,Operations,Software,North,CC-400,21995.68,23578.14
01-03-2024,3,Mar,Mar-24,2024,Operations,Software,South,CC-400,20530.86,18666.64
01-03-2024,3,Mar,Mar-24,2024,Operations,Software,East,CC-400,20582.52,23094.89
01-03-2024,3,Mar,Mar-24,2024,Operations,Software,West,CC-400,22525.68,21934.39
01-03-2024,3,Mar,Mar-24,2024,Operations,Travel,North,CC-400,12020.6,10846.69
01-03-2024,3,Mar,Mar-24,2024,Operations,Travel,South,CC-400,11775.55,13791.26
01-03-2024,3,Mar,Mar-24,2024,Operations,Travel,East,CC-400,12192.33,11606.67
01-03-2024,3,Mar,Mar-24,2024,Operations,Travel,West,CC-400,12384.71,12654.18
01-03-2024,3,Mar,Mar-24,2024,Operations,Supplies,North,CC-400,12900.77,12155.85
01-03-2024,3,Mar,Mar-24,2024,Operations,Supplies,South,CC-400,12593.32,12715.22
01-03-2024,3,Mar,Mar-24,2024,Operations,Supplies,East,CC-400,12715.55,12004.86
01-03-2024,3,Mar,Mar-24,2024,Operations,Supplies,West,CC-400,13196.27,14511.51
01-03-2024,3,Mar,Mar-24,2024,Operations,Training,North,CC-400,8069.38,8321.73
01-03-2024,3,Mar,Mar-24,2024,Operations,Training,South,CC-400,7939.9,9285.72
01-03-2024,3,Mar,Mar-24,2024,Operations,Training,East,CC-400,7826.26,7622.94
01-03-2024,3,Mar,Mar-24,2024,Operations,Training,West,CC-400,8487.45,9676.7
01-03-2024,3,Mar,Mar-24,2024,Finance,Salaries,North,CC-500,44448.34,44352.91
01-03-2024,3,Mar,Mar-24,2024,Finance,Salaries,South,CC-500,43444.35,41753.92
01-03-2024,3,Mar,Mar-24,2024,Finance,Salaries,East,CC-500,44201.02,43040.2
01-03-2024,3,Mar,Mar-24,2024,Finance,Salaries,West,CC-500,47037.61,47471.11
01-03-2024,3,Mar,Mar-24,2024,Finance,Software,North,CC-500,17830.91,17024.57
01-03-2024,3,Mar,Mar-24,2024,Finance,Software,South,CC-500,16390.89,16212.56
01-03-2024,3,Mar,Mar-24,2024,Finance,Software,East,CC-500,17195.53,16618.34
01-03-2024,3,Mar,Mar-24,2024,Finance,Software,West,CC-500,18019.51,18641.92
01-03-2024,3,Mar,Mar-24,2024,Finance,Travel,North,CC-500,7458.82,7535.63
01-03-2024,3,Mar,Mar-24,2024,Finance,Travel,South,CC-500,7074.93,6893.99
01-03-2024,3,Mar,Mar-24,2024,Finance,Travel,East,CC-500,7257.54,7146.76
01-03-2024,3,Mar,Mar-24,2024,Finance,Travel,West,CC-500,7633.01,7572.82
01-03-2024,3,Mar,Mar-24,2024,Finance,Supplies,North,CC-500,7704.35,7928.82
01-03-2024,3,Mar,Mar-24,2024,Finance,Supplies,South,CC-500,7199.66,6810.04
01-03-2024,3,Mar,Mar-24,2024,Finance,Supplies,East,CC-500,7623.68,7596.69
01-03-2024,3,Mar,Mar-24,2024,Finance,Supplies,West,CC-500,7817.48,8152.13
01-03-2024,3,Mar,Mar-24,2024,Finance,Training,North,CC-500,6627.07,6428.07
01-03-2024,3,Mar,Mar-24,2024,Finance,Training,South,CC-500,6289.53,5997.08
01-03-2024,3,Mar,Mar-24,2024,Finance,Training,East,CC-500,6253,6441.45
